,1116,,,,,,,,,,,,,,,,,,,
,3670,,,,,,,,,,,,,,,,,,,
,21001,,,,,,,,,,,,,,,,,,,
,2585,,,,,,,,,,,,,,,,,,,
,9480,,,,,,,,,,,,,,,,,,,
,36109,,,,,,,,,,,,,,,,,,,
,16700,,,,,,,,,,,,,,,,,,,
,26938,,,,,,,,,,,,,,,,,,,
,5691,,,,,,,,,,,,,,,,,,,
,2725,,,,,,,,,,,,,,,,,,,
,1080,,,,,,,,,,,,,,,,,,,
,1221,,,,,,,,,,,,,,,,,,,
,6570,,,,,,,,,,,,,,,,,,,
,2895,,,,,,,,,,,,,,,,,,,
,1865,,,,,,,,,,,,,,,,,,,
,4276,,,,,,,,,,,,,,,,,,,
,1726,,,,,,,,,,,,,,,,,,,
,2366,,,,,,,,,,,,,,,,,,,
,17850,,,,,,,,,,,,,,,,,,,
,38687,,,,,,,,,,,,,,,,,,,
,1688,,,,,,,,,,,,,,,,,,,
,386,,,,,,,,,,,,,,,,,,,
,325,,,,,,,,,,,,,,,,,,,
,1646,,,,,,,,,,,,,,,,,,,
,2350,,,,,,,,,,,,,,,,,,,
,453,,,,,,,,,,,,,,,,,,,
,5688,,,,,,,,,,,,,,,,,,,
,121955,,,,,,,,,,,,,,,,,,,
,461,,,,,,,,,,,,,,,,,,,
,4200,,,,,,,,,,,,,,,,,,,
,2406,,,,,,,,,,,,,,,,,,,
,765,,,,,,,,,,,,,,,,,,,
,1260,,,,,,,,,,,,,,,,,,,
,182783,,,,,,,,,,,,,,,,,,,
,1345,,,,,,,,,,,,,,,,,,,
,1571,,,,,,,,,,,,,,,,,,,
,586,,,,,,,,,,,,,,,,,,,
,2965,,,,,,,,,,,,,,,,,,,
,2156,,,,,,,,,,,,,,,,,,,
,3332,,,,,,,,,,,,,,,,,,,
,106120,,,,,,,,,,,,,,,,,,,
,2375,,,,,,,,,,,,,,,,,,,
,15183,,,,,,,,,,,,,,,,,,,
,3145,,,,,,,,,,,,,,,,,,,
,430,,,,,,,,,,,,,,,,,,,
,1928,,,,,,,,,,,,,,,,,,,
,1110,,,,,,,,,,,,,,,,,,,
,3025,,,,,,,,,,,,,,,,,,,
,565,,,,,,,,,,,,,,,,,,,
,3537,,,,,,,,,,,,,,,,,,,
,395,,,,,,,,,,,,,,,,,,,
,22212,,,,,,,,,,,,,,,,,,,
,516,,,,,,,,,,,,,,,,,,,
,2710,,,,,,,,,,,,,,,,,,,
,1380,,,,,,,,,,,,,,,,,,,
,820,,,,,,,,,,,,,,,,,,,
,2861,,,,,,,,,,,,,,,,,,,
,271,,,,,,,,,,,,,,,,,,,
,5723,,,,,,,,,,,,,,,,,,,
,1055,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,206,,,,,,,,,,,,,,,,,,,
,1151,,,,,,,,,,,,,,,,,,,
,1516,,,,,,,,,,,,,,,,,,,
,691,,,,,,,,,,,,,,,,,,,
,1220,,,,,,,,,,,,,,,,,,,
,940,,,,,,,,,,,,,,,,,,,
,28719,,,,,,,,,,,,,,,,,,,
,30710,,,,,,,,,,,,,,,,,,,
,1406,,,,,,,,,,,,,,,,,,,
,625,,,,,,,,,,,,,,,,,,,
,3593,,,,,,,,,,,,,,,,,,,
,170206,,,,,,,,,,,,,,,,,,,
,345,,,,,,,,,,,,,,,,,,,
,1426,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,800,,,,,,,,,,,,,,,,,,,
,1730,,,,,,,,,,,,,,,,,,,
,5472,,,,,,,,,,,,,,,,,,,
,1708,,,,,,,,,,,,,,,,,,,
,586,,,,,,,,,,,,,,,,,,,
,760,,,,,,,,,,,,,,,,,,,
,974,,,,,,,,,,,,,,,,,,,
,291,,,,,,,,,,,,,,,,,,,
,1246,,,,,,,,,,,,,,,,,,,
,431,,,,,,,,,,,,,,,,,,,
,1385,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,7830,,,,,,,,,,,,,,,,,,,
,450,,,,,,,,,,,,,,,,,,,
,6169,,,,,,,,,,,,,,,,,,,
,156,,,,,,,,,,,,,,,,,,,
,2360,,,,,,,,,,,,,,,,,,,
,360,,,,,,,,,,,,,,,,,,,
,2285,,,,,,,,,,,,,,,,,,,
,1511,,,,,,,,,,,,,,,,,,,
,825,,,,,,,,,,,,,,,,,,,
,2140,,,,,,,,,,,,,,,,,,,
,2340,,,,,,,,,,,,,,,,,,,
,1245,,,,,,,,,,,,,,,,,,,
,26221,,,,,,,,,,,,,,,,,,,
,5046,,,,,,,,,,,,,,,,,,,
,3924,,,,,,,,,,,,,,,,,,,
,376,,,,,,,,,,,,,,,,,,,
,106,,,,,,,,,,,,,,,,,,,
,3505,,,,,,,,,,,,,,,,,,,
,100,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,165,,,,,,,,,,,,,,,,,,,
,200,,,,,,,,,,,,,,,,,,,
,490,,,,,,,,,,,,,,,,,,,
,385,,,,,,,,,,,,,,,,,,,
,205,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,870,,,,,,,,,,,,,,,,,,,
,200,,,,,,,,,,,,,,,,,,,
,1440,,,,,,,,,,,,,,,,,,,
,261,,,,,,,,,,,,,,,,,,,
,26,,,,,,,,,,,,,,,,,,,
,30323,,,,,,,,,,,,,,,,,,,
,29850,,,,,,,,,,,,,,,,,,,
,819,,,,,,,,,,,,,,,,,,,
,784,,,,,,,,,,,,,,,,,,,
,290,,,,,,,,,,,,,,,,,,,
,2455,,,,,,,,,,,,,,,,,,,
,666,,,,,,,,,,,,,,,,,,,
,135,,,,,,,,,,,,,,,,,,,
,260,,,,,,,,,,,,,,,,,,,
,431,,,,,,,,,,,,,,,,,,,
,236,,,,,,,,,,,,,,,,,,,
,2250,,,,,,,,,,,,,,,,,,,
,201,,,,,,,,,,,,,,,,,,,
,16813,,,,,,,,,,,,,,,,,,,
,4794,,,,,,,,,,,,,,,,,,,
,15090,,,,,,,,,,,,,,,,,,,
,14770,,,,,,,,,,,,,,,,,,,
,14079,,,,,,,,,,,,,,,,,,,
,291,,,,,,,,,,,,,,,,,,,
,13295,,,,,,,,,,,,,,,,,,,
,241,,,,,,,,,,,,,,,,,,,
,235,,,,,,,,,,,,,,,,,,,
,9719,,,,,,,,,,,,,,,,,,,
,9323,,,,,,,,,,,,,,,,,,,
,230,,,,,,,,,,,,,,,,,,,
,8785,,,,,,,,,,,,,,,,,,,
,755,,,,,,,,,,,,,,,,,,,
,8383,,,,,,,,,,,,,,,,,,,
,8259,,,,,,,,,,,,,,,,,,,
,7442,,,,,,,,,,,,,,,,,,,
,2325,,,,,,,,,,,,,,,,,,,
,545,,,,,,,,,,,,,,,,,,,
,315,,,,,,,,,,,,,,,,,,,
,6990,,,,,,,,,,,,,,,,,,,
,6734,,,,,,,,,,,,,,,,,,,
,66,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,450,,,,,,,,,,,,,,,,,,,
,6219,,,,,,,,,,,,,,,,,,,
,6177,,,,,,,,,,,,,,,,,,,
,6062,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,200,,,,,,,,,,,,,,,,,,,
,5731,,,,,,,,,,,,,,,,,,,
,995,,,,,,,,,,,,,,,,,,,
,5595,,,,,,,,,,,,,,,,,,,
,1198,,,,,,,,,,,,,,,,,,,
,251,,,,,,,,,,,,,,,,,,,
,5310,,,,,,,,,,,,,,,,,,,
,220,,,,,,,,,,,,,,,,,,,
,4812,,,,,,,,,,,,,,,,,,,
,4581,,,,,,,,,,,,,,,,,,,
,515,,,,,,,,,,,,,,,,,,,
,300,,,,,,,,,,,,,,,,,,,
,373,,,,,,,,,,,,,,,,,,,
,1157,,,,,,,,,,,,,,,,,,,
,1861,,,,,,,,,,,,,,,,,,,
,655,,,,,,,,,,,,,,,,,,,
,110,,,,,,,,,,,,,,,,,,,
,150,,,,,,,,,,,,,,,,,,,
,201,,,,,,,,,,,,,,,,,,,
,356,,,,,,,,,,,,,,,,,,,
,65,,,,,,,,,,,,,,,,,,,
,356,,,,,,,,,,,,,,,,,,,
,116,,,,,,,,,,,,,,,,,,,
,3300,,,,,,,,,,,,,,,,,,,
,3220,,,,,,,,,,,,,,,,,,,
,404,,,,,,,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,
,2726,,,,,,,,,,,,,,,,,,,
,2616,,,,,,,,,,,,,,,,,,,
,415,,,,,,,,,,,,,,,,,,,
,201,,,,,,,,,,,,,,,,,,,
,233,,,,,,,,,,,,,,,,,,,
,2785,,,,,,,,,,,,,,,,,,,
,710,,,,,,,,,,,,,,,,,,,
,195,,,,,,,,,,,,,,,,,,,
,200,,,,,,,,,,,,,,,,,,,
,115,,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,,,,,,,,,,
,2525,,,,,,,,,,,,,,,,,,,
,140,,,,,,,,,,,,,,,,,,,
,425,,,,,,,,,,,,,,,,,,,
,270,,,,,,,,,,,,,,,,,,,
,2378,,,,,,,,,,,,,,,,,,,
,201,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,365,,,,,,,,,,,,,,,,,,,
,2159,,,,,,,,,,,,,,,,,,,
,755,,,,,,,,,,,,,,,,,,,
,1039,,,,,,,,,,,,,,,,,,,
,2085,,,,,,,,,,,,,,,,,,,
,2032,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,
,341,,,,,,,,,,,,,,,,,,,
,735,,,,,,,,,,,,,,,,,,,
,1976,,,,,,,,,,,,,,,,,,,
,1968,,,,,,,,,,,,,,,,,,,
,1910,,,,,,,,,,,,,,,,,,,
,1890,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,,,,,,
,1851,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,201,,,,,,,,,,,,,,,,,,,
,1719,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1684,,,,,,,,,,,,,,,,,,,
,301,,,,,,,,,,,,,,,,,,,
,1626,,,,,,,,,,,,,,,,,,,
,200,,,,,,,,,,,,,,,,,,,
,1553,,,,,,,,,,,,,,,,,,,
,280,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,
,155,,,,,,,,,,,,,,,,,,,
,1496,,,,,,,,,,,,,,,,,,,
,200,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1467,,,,,,,,,,,,,,,,,,,
,1447,,,,,,,,,,,,,,,,,,,
,305,,,,,,,,,,,,,,,,,,,
,171,,,,,,,,,,,,,,,,,,,
,1424,,,,,,,,,,,,,,,,,,,
,256,,,,,,,,,,,,,,,,,,,
,1391,,,,,,,,,,,,,,,,,,,
,756,,,,,,,,,,,,,,,,,,,
,505,,,,,,,,,,,,,,,,,,,
,240,,,,,,,,,,,,,,,,,,,
,91,,,,,,,,,,,,,,,,,,,
,1279,,,,,,,,,,,,,,,,,,,
,1268,,,,,,,,,,,,,,,,,,,
,1256,,,,,,,,,,,,,,,,,,,
,791,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,215,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,1169,,,,,,,,,,,,,,,,,,,
,120,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,430,,,,,,,,,,,,,,,,,,,
,1081,,,,,,,,,,,,,,,,,,,
,40,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,175,,,,,,,,,,,,,,,,,,,
,1025,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,100,,,,,,,,,,,,,,,,,,,
,260,,,,,,,,,,,,,,,,,,,
,201,,,,,,,,,,,,,,,,,,,
,1000,,,,,,,,,,,,,,,,,,,
,85,,,,,,,,,,,,,,,,,,,
,828,,,,,,,,,,,,,,,,,,,
,150,,,,,,,,,,,,,,,,,,,
,201,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,933,,,,,,,,,,,,,,,,,,,
,90,,,,,,,,,,,,,,,,,,,
,201,,,,,,,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,
,767,,,,,,,,,,,,,,,,,,,
,360,,,,,,,,,,,,,,,,,,,
,150,,,,,,,,,,,,,,,,,,,
,831,,,,,,,,,,,,,,,,,,,
,155,,,,,,,,,,,,,,,,,,,
,61,,,,,,,,,,,,,,,,,,,
,195,,,,,,,,,,,,,,,,,,,
,105,,,,,,,,,,,,,,,,,,,
,800,,,,,,,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,
,135,,,,,,,,,,,,,,,,,,,
,210,,,,,,,,,,,,,,,,,,,
,770,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,320,,,,,,,,,,,,,,,,,,,
,150,,,,,,,,,,,,,,,,,,,
,125,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,145,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,150,,,,,,,,,,,,,,,,,,,
,684,,,,,,,,,,,,,,,,,,,
,17,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,638,,,,,,,,,,,,,,,,,,,
,578,,,,,,,,,,,,,,,,,,,
,55,,,,,,,,,,,,,,,,,,,
,217,,,,,,,,,,,,,,,,,,,
,73,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,100,,,,,,,,,,,,,,,,,,,
,605,,,,,,,,,,,,,,,,,,,
,591,,,,,,,,,,,,,,,,,,,
,199,,,,,,,,,,,,,,,,,,,
,107,,,,,,,,,,,,,,,,,,,
,38,,,,,,,,,,,,,,,,,,,
,10,,,,,,,,,,,,,,,,,,,
,145,,,,,,,,,,,,,,,,,,,
,550,,,,,,,,,,,,,,,,,,,
,250,,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,,,,,,,,,,
,535,,,,,,,,,,,,,,,,,,,
,527,,,,,,,,,,,,,,,,,,,
,125,,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,166,,,,,,,,,,,,,,,,,,,
,487,,,,,,,,,,,,,,,,,,,
,75,,,,,,,,,,,,,,,,,,,
,193,,,,,,,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,85,,,,,,,,,,,,,,,,,,,
,155,,,,,,,,,,,,,,,,,,,
,447,,,,,,,,,,,,,,,,,,,
,443,,,,,,,,,,,,,,,,,,,
,196,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,433,,,,,,,,,,,,,,,,,,,
,151,,,,,,,,,,,,,,,,,,,
,423,,,,,,,,,,,,,,,,,,,
,330,,,,,,,,,,,,,,,,,,,
,59,,,,,,,,,,,,,,,,,,,
,29,,,,,,,,,,,,,,,,,,,
,403,,,,,,,,,,,,,,,,,,,
,390,,,,,,,,,,,,,,,,,,,
,118,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,388,,,,,,,,,,,,,,,,,,,
,125,,,,,,,,,,,,,,,,,,,
,51,,,,,,,,,,,,,,,,,,,
,374,,,,,,,,,,,,,,,,,,,
,370,,,,,,,,,,,,,,,,,,,
,70,,,,,,,,,,,,,,,,,,,
,30,,,,,,,,,,,,,,,,,,,
,120,,,,,,,,,,,,,,,,,,,
,365,,,,,,,,,,,,,,,,,,,
,360,,,,,,,,,,,,,,,,,,,
,70,,,,,,,,,,,,,,,,,,,
,80,,,,,,,,,,,,,,,,,,,
,25,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,338,,,,,,,,,,,,,,,,,,,
,65,,,,,,,,,,,,,,,,,,,
,75,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,313,,,,,,,,,,,,,,,,,,,
,305,,,,,,,,,,,,,,,,,,,
,200,,,,,,,,,,,,,,,,,,,
,82,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,65,,,,,,,,,,,,,,,,,,,
,303,,,,,,,,,,,,,,,,,,,
,150,,,,,,,,,,,,,,,,,,,
,289,,,,,,,,,,,,,,,,,,,
,280,,,,,,,,,,,,,,,,,,,
,216,,,,,,,,,,,,,,,,,,,
,56,,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,,,,,,,,,,
,6,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,275,,,,,,,,,,,,,,,,,,,
,266,,,,,,,,,,,,,,,,,,,
,90,,,,,,,,,,,,,,,,,,,
,70,,,,,,,,,,,,,,,,,,,
,251,,,,,,,,,,,,,,,,,,,
,249,,,,,,,,,,,,,,,,,,,
,246,,,,,,,,,,,,,,,,,,,
,140,,,,,,,,,,,,,,,,,,,
,81,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,235,,,,,,,,,,,,,,,,,,,
,55,,,,,,,,,,,,,,,,,,,
,80,,,,,,,,,,,,,,,,,,,
,65,,,,,,,,,,,,,,,,,,,
,221,,,,,,,,,,,,,,,,,,,
,161,,,,,,,,,,,,,,,,,,,
,86,,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,76,,,,,,,,,,,,,,,,,,,
,110,,,,,,,,,,,,,,,,,,,
,205,,,,,,,,,,,,,,,,,,,
,75,,,,,,,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,
,147,,,,,,,,,,,,,,,,,,,
,70,,,,,,,,,,,,,,,,,,,
,40,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,
,171,,,,,,,,,,,,,,,,,,,
,125,,,,,,,,,,,,,,,,,,,
,82,,,,,,,,,,,,,,,,,,,
,55,,,,,,,,,,,,,,,,,,,
,16,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,90,,,,,,,,,,,,,,,,,,,
,196,,,,,,,,,,,,,,,,,,,
,188,,,,,,,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,
,180,,,,,,,,,,,,,,,,,,,
,175,,,,,,,,,,,,,,,,,,,
,60,,,,,,,,,,,,,,,,,,,
,170,,,,,,,,,,,,,,,,,,,
,87,,,,,,,,,,,,,,,,,,,
,46,,,,,,,,,,,,,,,,,,,
,21,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,80,,,,,,,,,,,,,,,,,,,
,165,,,,,,,,,,,,,,,,,,,
,160,,,,,,,,,,,,,,,,,,,
,75,,,,,,,,,,,,,,,,,,,
,154,,,,,,,,,,,,,,,,,,,
,149,,,,,,,,,,,,,,,,,,,
,71,,,,,,,,,,,,,,,,,,,
,70,,,,,,,,,,,,,,,,,,,
,41,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,40,,,,,,,,,,,,,,,,,,,
,70,,,,,,,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,
,137,,,,,,,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,
,40,,,,,,,,,,,,,,,,,,,
,136,,,,,,,,,,,,,,,,,,,
,135,,,,,,,,,,,,,,,,,,,
,126,,,,,,,,,,,,,,,,,,,
,123,,,,,,,,,,,,,,,,,,,
,75,,,,,,,,,,,,,,,,,,,
,56,,,,,,,,,,,,,,,,,,,
,27,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,115,,,,,,,,,,,,,,,,,,,
,60,,,,,,,,,,,,,,,,,,,
,111,,,,,,,,,,,,,,,,,,,
,110,,,,,,,,,,,,,,,,,,,
,110,,,,,,,,,,,,,,,,,,,
,105,,,,,,,,,,,,,,,,,,,
,85,,,,,,,,,,,,,,,,,,,
,49,,,,,,,,,,,,,,,,,,,
,31,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,
,100,,,,,,,,,,,,,,,,,,,
,95,,,,,,,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,90,,,,,,,,,,,,,,,,,,,
,90,,,,,,,,,,,,,,,,,,,
,88,,,,,,,,,,,,,,,,,,,
,80,,,,,,,,,,,,,,,,,,,
,58,,,,,,,,,,,,,,,,,,,
,40,,,,,,,,,,,,,,,,,,,
,32,,,,,,,,,,,,,,,,,,,
,23,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,85,,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,,,,,,,,,,
,80,,,,,,,,,,,,,,,,,,,
,79,,,,,,,,,,,,,,,,,,,
,76,,,,,,,,,,,,,,,,,,,
,75,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,70,,,,,,,,,,,,,,,,,,,
,70,,,,,,,,,,,,,,,,,,,
,70,,,,,,,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,
,62,,,,,,,,,,,,,,,,,,,
,60,,,,,,,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,,,,,,,,,,
,40,,,,,,,,,,,,,,,,,,,
,14,,,,,,,,,,,,,,,,,,,
,7,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,65,,,,,,,,,,,,,,,,,,,
,65,,,,,,,,,,,,,,,,,,,
,25,,,,,,,,,,,,,,,,,,,
,61,,,,,,,,,,,,,,,,,,,
,60,,,,,,,,,,,,,,,,,,,
,21,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,55,,,,,,,,,,,,,,,,,,,
,55,,,,,,,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,
,40,,,,,,,,,,,,,,,,,,,
,32,,,,,,,,,,,,,,,,,,,
,28,,,,,,,,,,,,,,,,,,,
,21,,,,,,,,,,,,,,,,,,,
,12,,,,,,,,,,,,,,,,,,,
,7,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,
,45,,,,,,,,,,,,,,,,,,,
,43,,,,,,,,,,,,,,,,,,,
,40,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,36,,,,,,,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,
,32,,,,,,,,,,,,,,,,,,,
,30,,,,,,,,,,,,,,,,,,,
,30,,,,,,,,,,,,,,,,,,,
,25,,,,,,,,,,,,,,,,,,,
,21,,,,,,,,,,,,,,,,,,,
,11,,,,,,,,,,,,,,,,,,,
,7,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,25,,,,,,,,,,,,,,,,,,,
,21,,,,,,,,,,,,,,,,,,,
,21,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,
,14,,,,,,,,,,,,,,,,,,,
,11,,,,,,,,,,,,,,,,,,,
,2,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,16,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,15,,,,,,,,,,,,,,,,,,,
,12,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,
